DS_NAME,N,NL,CLF_NAME,K,HP,TRE,TESTE,E_DIFF
circles,100,0.0,svm,9,100.0,1.0,0.85,0.15000000000000002
circles,100,0.0,log_reg,10,0.001,0.6375,0.55,0.08749999999999991
circles,100,0.0,log_reg,10,0.01,0.6375,0.55,0.08749999999999991
circles,100,0.0,log_reg,10,0.1,0.6375,0.55,0.08749999999999991
circles,100,0.0,log_reg,10,1.0,0.6375,0.55,0.08749999999999991
circles,100,0.0,log_reg,10,10.0,0.6375,0.55,0.08749999999999991
circles,100,0.0,log_reg,10,100.0,0.6375,0.55,0.08749999999999991
circles,100,0.0,log_reg,10,1000.0,0.6375,0.55,0.08749999999999991
circles,100,0.0,svm,10,0.01,0.6375,0.55,0.08749999999999991
circles,100,0.0,svm,10,0.05,0.6375,0.55,0.08749999999999991
circles,100,0.0,svm,10,0.1,0.6375,0.55,0.08749999999999991
circles,100,0.0,svm,10,0.5,0.6375,0.55,0.08749999999999991
circles,100,0.0,svm,10,1.0,0.825,0.7,0.125
circles,100,0.0,svm,10,2.0,0.9375,0.8,0.13749999999999996
circles,100,0.0,svm,10,5.0,0.9875,0.95,0.03750000000000009
circles,100,0.0,svm,10,10.0,1.0,1.0,0.0
circles,100,0.0,svm,10,50.0,1.0,1.0,0.0
circles,100,0.0,svm,10,100.0,1.0,0.9,0.09999999999999998
circles,100,0.1,log_reg,1,0.001,0.5875,0.45,0.1375
circles,100,0.1,log_reg,1,0.01,0.5875,0.45,0.1375
circles,100,0.1,log_reg,1,0.1,0.5875,0.45,0.1375
circles,100,0.1,log_reg,1,1.0,0.675,0.55,0.125
circles,100,0.1,log_reg,1,10.0,0.675,0.5,0.17500000000000004
circles,100,0.1,log_reg,1,100.0,0.675,0.5,0.17500000000000004
circles,100,0.1,log_reg,1,1000.0,0.675,0.5,0.17500000000000004
circles,100,0.1,svm,1,0.01,0.5875,0.45,0.1375
circles,100,0.1,svm,1,0.05,0.5875,0.45,0.1375
circles,100,0.1,svm,1,0.1,0.5875,0.45,0.1375
circles,100,0.1,svm,1,0.5,0.775,0.65,0.125
circles,100,0.1,svm,1,1.0,0.8375,0.75,0.08750000000000002
circles,100,0.1,svm,1,2.0,0.825,0.8,0.02499999999999991
circles,100,0.1,svm,1,5.0,0.8375,0.75,0.08750000000000002
circles,100,0.1,svm,1,10.0,0.8625,0.75,0.11250000000000004
circles,100,0.1,svm,1,50.0,0.9375,0.65,0.2875
circles,100,0.1,svm,1,100.0,0.975,0.6,0.375
circles,100,0.1,log_reg,2,0.001,0.5375,0.65,-0.11250000000000004
circles,100,0.1,log_reg,2,0.01,0.5375,0.65,-0.11250000000000004
circles,100,0.1,log_reg,2,0.1,0.675,0.5,0.17500000000000004
circles,100,0.1,log_reg,2,1.0,0.6625,0.5,0.16249999999999998
circles,100,0.1,log_reg,2,10.0,0.65,0.5,0.15000000000000002
circles,100,0.1,log_reg,2,100.0,0.65,0.5,0.15000000000000002
circles,100,0.1,log_reg,2,1000.0,0.65,0.5,0.15000000000000002
circles,100,0.1,svm,2,0.01,0.5375,0.65,-0.11250000000000004
circles,100,0.1,svm,2,0.05,0.5625,0.7,-0.13749999999999996
circles,100,0.1,svm,2,0.1,0.6875,0.5,0.1875
circles,100,0.1,svm,2,0.5,0.75,0.65,0.09999999999999998
circles,100,0.1,svm,2,1.0,0.8375,0.65,0.1875
circles,100,0.1,svm,2,2.0,0.85,0.65,0.19999999999999996
circles,100,0.1,svm,2,5.0,0.8625,0.65,0.21250000000000002
circles,100,0.1,svm,2,10.0,0.8875,0.65,0.23749999999999993
circles,100,0.1,svm,2,50.0,0.9625,0.75,0.21250000000000002
circles,100,0.1,svm,2,100.0,0.975,0.75,0.22499999999999998
circles,100,0.1,log_reg,3,0.001,0.55,0.6,-0.04999999999999993
circles,100,0.1,log_reg,3,0.01,0.55,0.6,-0.04999999999999993
circles,100,0.1,log_reg,3,0.1,0.6625,0.6,0.0625
circles,100,0.1,log_reg,3,1.0,0.6125,0.7,-0.08749999999999991
circles,100,0.1,log_reg,3,10.0,0.6125,0.7,-0.08749999999999991
circles,100,0.1,log_reg,3,100.0,0.6125,0.7,-0.08749999999999991
circles,100,0.1,log_reg,3,1000.0,0.6125,0.7,-0.08749999999999991
circles,100,0.1,svm,3,0.01,0.55,0.6,-0.04999999999999993
circles,100,0.1,svm,3,0.05,0.55,0.6,-0.04999999999999993
circles,100,0.1,svm,3,0.1,0.625,0.65,-0.025000000000000022
circles,100,0.1,svm,3,0.5,0.8125,0.8,0.012499999999999956
circles,100,0.1,svm,3,1.0,0.8375,0.85,-0.012499999999999956
circles,100,0.1,svm,3,2.0,0.8125,0.85,-0.03749999999999998
circles,100,0.1,svm,3,5.0,0.875,0.75,0.125
circles,100,0.1,svm,3,10.0,0.8875,0.75,0.13749999999999996
circles,100,0.1,svm,3,50.0,0.975,0.75,0.22499999999999998
circles,100,0.1,svm,3,100.0,0.9875,0.7,0.2875000000000001
circles,100,0.1,log_reg,4,0.001,0.5625,0.55,0.012499999999999956
circles,100,0.1,log_reg,4,0.01,0.5625,0.55,0.012499999999999956
circles,100,0.1,log_reg,4,0.1,0.575,0.55,0.02499999999999991
circles,100,0.1,log_reg,4,1.0,0.675,0.6,0.07500000000000007
circles,100,0.1,log_reg,4,10.0,0.625,0.6,0.025000000000000022
circles,100,0.1,log_reg,4,100.0,0.625,0.6,0.025000000000000022
circles,100,0.1,log_reg,4,1000.0,0.625,0.6,0.025000000000000022
circles,100,0.1,svm,4,0.01,0.5625,0.55,0.012499999999999956
circles,100,0.1,svm,4,0.05,0.5625,0.55,0.012499999999999956
circles,100,0.1,svm,4,0.1,0.5625,0.55,0.012499999999999956
circles,100,0.1,svm,4,0.5,0.775,0.8,-0.025000000000000022
circles,100,0.1,svm,4,1.0,0.8125,0.85,-0.03749999999999998
circles,100,0.1,svm,4,2.0,0.8625,0.85,0.012500000000000067
circles,100,0.1,svm,4,5.0,0.875,0.85,0.025000000000000022
circles,100,0.1,svm,4,10.0,0.8875,0.85,0.03749999999999998
circles,100,0.1,svm,4,50.0,0.95,0.75,0.19999999999999996
circles,100,0.1,svm,4,100.0,0.9625,0.7,0.26250000000000007
circles,100,0.1,log_reg,5,0.001,0.5625,0.55,0.012499999999999956
circles,100,0.1,log_reg,5,0.01,0.5625,0.55,0.012499999999999956
circles,100,0.1,log_reg,5,0.1,0.7,0.55,0.1499999999999999
circles,100,0.1,log_reg,5,1.0,0.6625,0.65,0.012499999999999956
circles,100,0.1,log_reg,5,10.0,0.6625,0.65,0.012499999999999956
circles,100,0.1,log_reg,5,100.0,0.6625,0.65,0.012499999999999956
circles,100,0.1,log_reg,5,1000.0,0.6625,0.65,0.012499999999999956
circles,100,0.1,svm,5,0.01,0.5625,0.55,0.012499999999999956
circles,100,0.1,svm,5,0.05,0.5625,0.55,0.012499999999999956
circles,100,0.1,svm,5,0.1,0.5625,0.55,0.012499999999999956
circles,100,0.1,svm,5,0.5,0.7625,0.75,0.012499999999999956
circles,100,0.1,svm,5,1.0,0.775,0.75,0.025000000000000022
circles,100,0.1,svm,5,2.0,0.7875,0.8,-0.012500000000000067
circles,100,0.1,svm,5,5.0,0.825,0.8,0.02499999999999991
circles,100,0.1,svm,5,10.0,0.875,0.8,0.07499999999999996
circles,100,0.1,svm,5,50.0,0.95,0.85,0.09999999999999998
circles,100,0.1,svm,5,100.0,0.975,0.7,0.275
circles,100,0.1,log_reg,6,0.001,0.55,0.6,-0.04999999999999993
circles,100,0.1,log_reg,6,0.01,0.55,0.6,-0.04999999999999993
circles,100,0.1,log_reg,6,0.1,0.625,0.6,0.025000000000000022
circles,100,0.1,log_reg,6,1.0,0.625,0.5,0.125
circles,100,0.1,log_reg,6,10.0,0.625,0.45,0.175
circles,100,0.1,log_reg,6,100.0,0.625,0.45,0.175
circles,100,0.1,log_reg,6,1000.0,0.625,0.45,0.175
circles,100,0.1,svm,6,0.01,0.55,0.6,-0.04999999999999993
circles,100,0.1,svm,6,0.05,0.6375,0.65,-0.012500000000000067
circles,100,0.1,svm,6,0.1,0.6375,0.4,0.23749999999999993
circles,100,0.1,svm,6,0.5,0.7625,0.7,0.0625
circles,100,0.1,svm,6,1.0,0.8125,0.75,0.0625
circles,100,0.1,svm,6,2.0,0.825,0.8,0.02499999999999991
circles,100,0.1,svm,6,5.0,0.8125,0.8,0.012499999999999956
circles,100,0.1,svm,6,10.0,0.8625,0.8,0.0625
circles,100,0.1,svm,6,50.0,0.9625,0.8,0.16249999999999998
circles,100,0.1,svm,6,100.0,0.9875,0.75,0.23750000000000004
circles,100,0.1,log_reg,7,0.001,0.575,0.5,0.07499999999999996
circles,100,0.1,log_reg,7,0.01,0.575,0.5,0.07499999999999996
circles,100,0.1,log_reg,7,0.1,0.5875,0.5,0.08750000000000002
circles,100,0.1,log_reg,7,1.0,0.6375,0.65,-0.012500000000000067
circles,100,0.1,log_reg,7,10.0,0.6375,0.65,-0.012500000000000067
circles,100,0.1,log_reg,7,100.0,0.6375,0.65,-0.012500000000000067
circles,100,0.1,log_reg,7,1000.0,0.6375,0.65,-0.012500000000000067
circles,100,0.1,svm,7,0.01,0.575,0.5,0.07499999999999996
circles,100,0.1,svm,7,0.05,0.575,0.5,0.07499999999999996
circles,100,0.1,svm,7,0.1,0.575,0.5,0.07499999999999996
circles,100,0.1,svm,7,0.5,0.7875,0.8,-0.012500000000000067
circles,100,0.1,svm,7,1.0,0.8,0.8,0.0
circles,100,0.1,svm,7,2.0,0.8125,0.9,-0.08750000000000002
circles,100,0.1,svm,7,5.0,0.85,0.8,0.04999999999999993
circles,100,0.1,svm,7,10.0,0.8625,0.85,0.012500000000000067
circles,100,0.1,svm,7,50.0,0.975,0.7,0.275
circles,100,0.1,svm,7,100.0,1.0,0.55,0.44999999999999996
circles,100,0.1,log_reg,8,0.001,0.5375,0.65,-0.11250000000000004
circles,100,0.1,log_reg,8,0.01,0.5375,0.65,-0.11250000000000004
circles,100,0.1,log_reg,8,0.1,0.7,0.45,0.24999999999999994
circles,100,0.1,log_reg,8,1.0,0.6625,0.45,0.21249999999999997
circles,100,0.1,log_reg,8,10.0,0.6625,0.45,0.21249999999999997
circles,100,0.1,log_reg,8,100.0,0.6625,0.45,0.21249999999999997
circles,100,0.1,log_reg,8,1000.0,0.6625,0.45,0.21249999999999997
circles,100,0.1,svm,8,0.01,0.5375,0.65,-0.11250000000000004
circles,100,0.1,svm,8,0.05,0.6875,0.45,0.2375
circles,100,0.1,svm,8,0.1,0.6875,0.5,0.1875
circles,100,0.1,svm,8,0.5,0.7625,0.55,0.2124999999999999
circles,100,0.1,svm,8,1.0,0.7875,0.65,0.13749999999999996
circles,100,0.1,svm,8,2.0,0.825,0.7,0.125
circles,100,0.1,svm,8,5.0,0.85,0.65,0.19999999999999996
circles,100,0.1,svm,8,10.0,0.8625,0.65,0.21250000000000002
circles,100,0.1,svm,8,50.0,0.975,0.7,0.275
circles,100,0.1,svm,8,100.0,0.9875,0.5,0.48750000000000004
circles,100,0.1,log_reg,9,0.001,0.5375,0.65,-0.11250000000000004
circles,100,0.1,log_reg,9,0.01,0.5375,0.65,-0.11250000000000004
circles,100,0.1,log_reg,9,0.1,0.65,0.55,0.09999999999999998
circles,100,0.1,log_reg,9,1.0,0.65,0.65,0.0
circles,100,0.1,log_reg,9,10.0,0.6625,0.65,0.012499999999999956
circles,100,0.1,log_reg,9,100.0,0.6625,0.65,0.012499999999999956
circles,100,0.1,log_reg,9,1000.0,0.6625,0.65,0.012499999999999956
circles,100,0.1,svm,9,0.01,0.5375,0.65,-0.11250000000000004
circles,100,0.1,svm,9,0.05,0.625,0.7,-0.07499999999999996
circles,100,0.1,svm,9,0.1,0.6625,0.65,0.012499999999999956
circles,100,0.1,svm,9,0.5,0.7375,0.7,0.03750000000000009
circles,100,0.1,svm,9,1.0,0.7875,0.8,-0.012500000000000067
circles,100,0.1,svm,9,2.0,0.775,0.8,-0.025000000000000022
circles,100,0.1,svm,9,5.0,0.8125,0.95,-0.13749999999999996
circles,100,0.1,svm,9,10.0,0.8625,0.9,-0.03749999999999998
circles,100,0.1,svm,9,50.0,0.95,0.9,0.04999999999999993
circles,100,0.1,svm,9,100.0,0.975,0.75,0.22499999999999998
circles,100,0.1,log_reg,10,0.001,0.5375,0.65,-0.11250000000000004
circles,100,0.1,log_reg,10,0.01,0.5375,0.65,-0.11250000000000004
circles,100,0.1,log_reg,10,0.1,0.6625,0.6,0.0625
circles,100,0.1,log_reg,10,1.0,0.5875,0.55,0.03749999999999998
circles,100,0.1,log_reg,10,10.0,0.6125,0.6,0.012500000000000067
circles,100,0.1,log_reg,10,100.0,0.6125,0.6,0.012500000000000067
circles,100,0.1,log_reg,10,1000.0,0.6125,0.6,0.012500000000000067
circles,100,0.1,svm,10,0.01,0.5375,0.65,-0.11250000000000004
circles,100,0.1,svm,10,0.05,0.5375,0.65,-0.11250000000000004
circles,100,0.1,svm,10,0.1,0.625,0.6,0.025000000000000022
circles,100,0.1,svm,10,0.5,0.775,0.85,-0.07499999999999996
circles,100,0.1,svm,10,1.0,0.8,0.9,-0.09999999999999998
circles,100,0.1,svm,10,2.0,0.825,0.8,0.02499999999999991
circles,100,0.1,svm,10,5.0,0.8625,0.75,0.11250000000000004
circles,100,0.1,svm,10,10.0,0.9,0.8,0.09999999999999998
circles,100,0.1,svm,10,50.0,0.925,0.9,0.025000000000000022
circles,100,0.1,svm,10,100.0,0.9625,0.85,0.11250000000000004
circles,100,0.2,log_reg,1,0.001,0.5125,0.6,-0.08750000000000002
circles,100,0.2,log_reg,1,0.01,0.5125,0.6,-0.08750000000000002
circles,100,0.2,log_reg,1,0.1,0.5375,0.8,-0.26250000000000007
circles,100,0.2,log_reg,1,1.0,0.525,0.75,-0.22499999999999998
circles,100,0.2,log_reg,1,10.0,0.525,0.75,-0.22499999999999998
circles,100,0.2,log_reg,1,100.0,0.525,0.75,-0.22499999999999998
circles,100,0.2,log_reg,1,1000.0,0.525,0.75,-0.22499999999999998
circles,100,0.2,svm,1,0.01,0.5125,0.6,-0.08750000000000002
circles,100,0.2,svm,1,0.05,0.5125,0.6,-0.08750000000000002
circles,100,0.2,svm,1,0.1,0.5125,0.6,-0.08750000000000002
circles,100,0.2,svm,1,0.5,0.6375,0.7,-0.0625
circles,100,0.2,svm,1,1.0,0.6625,0.75,-0.08750000000000002
circles,100,0.2,svm,1,2.0,0.725,0.7,0.025000000000000022
circles,100,0.2,svm,1,5.0,0.8375,0.7,0.13750000000000007
circles,100,0.2,svm,1,10.0,0.8625,0.7,0.1625000000000001
circles,100,0.2,svm,1,50.0,0.9125,0.7,0.21250000000000002
circles,100,0.2,svm,1,100.0,0.925,0.6,0.32500000000000007
circles,100,0.2,log_reg,2,0.001,0.5375,0.45,0.08749999999999997
circles,100,0.2,log_reg,2,0.01,0.575,0.45,0.12499999999999994
circles,100,0.2,log_reg,2,0.1,0.575,0.5,0.07499999999999996
circles,100,0.2,log_reg,2,1.0,0.5625,0.5,0.0625
circles,100,0.2,log_reg,2,10.0,0.5625,0.5,0.0625
circles,100,0.2,log_reg,2,100.0,0.5625,0.5,0.0625
circles,100,0.2,log_reg,2,1000.0,0.5625,0.5,0.0625
circles,100,0.2,svm,2,0.01,0.5875,0.55,0.03749999999999998
circles,100,0.2,svm,2,0.05,0.5875,0.55,0.03749999999999998
circles,100,0.2,svm,2,0.1,0.6,0.55,0.04999999999999993
circles,100,0.2,svm,2,0.5,0.675,0.5,0.17500000000000004
circles,100,0.2,svm,2,1.0,0.7125,0.45,0.2625
circles,100,0.2,svm,2,2.0,0.775,0.4,0.375
circles,100,0.2,svm,2,5.0,0.8,0.4,0.4
circles,100,0.2,svm,2,10.0,0.8625,0.4,0.4625
circles,100,0.2,svm,2,50.0,0.925,0.5,0.42500000000000004
circles,100,0.2,svm,2,100.0,0.95,0.55,0.3999999999999999
circles,100,0.2,log_reg,3,0.001,0.5125,0.3,0.21249999999999997
circles,100,0.2,log_reg,3,0.01,0.5125,0.3,0.21249999999999997
circles,100,0.2,log_reg,3,0.1,0.525,0.35,0.17500000000000004
circles,100,0.2,log_reg,3,1.0,0.525,0.4,0.125
circles,100,0.2,log_reg,3,10.0,0.525,0.45,0.07500000000000001
circles,100,0.2,log_reg,3,100.0,0.525,0.45,0.07500000000000001
circles,100,0.2,log_reg,3,1000.0,0.525,0.45,0.07500000000000001
circles,100,0.2,svm,3,0.01,0.5125,0.3,0.21249999999999997
circles,100,0.2,svm,3,0.05,0.5625,0.4,0.16249999999999998
circles,100,0.2,svm,3,0.1,0.575,0.45,0.12499999999999994
circles,100,0.2,svm,3,0.5,0.6625,0.65,0.012499999999999956
circles,100,0.2,svm,3,1.0,0.675,0.55,0.125
circles,100,0.2,svm,3,2.0,0.7,0.55,0.1499999999999999
circles,100,0.2,svm,3,5.0,0.775,0.65,0.125
circles,100,0.2,svm,3,10.0,0.825,0.65,0.17499999999999993
circles,100,0.2,svm,3,50.0,0.9125,0.5,0.4125
circles,100,0.2,svm,3,100.0,0.9625,0.4,0.5625
circles,100,0.2,log_reg,4,0.001,0.5375,0.5,0.03749999999999998
circles,100,0.2,log_reg,4,0.01,0.5375,0.5,0.03749999999999998
circles,100,0.2,log_reg,4,0.1,0.6125,0.5,0.11250000000000004
circles,100,0.2,log_reg,4,1.0,0.6,0.4,0.19999999999999996
circles,100,0.2,log_reg,4,10.0,0.6125,0.4,0.21250000000000002
circles,100,0.2,log_reg,4,100.0,0.6125,0.4,0.21250000000000002
circles,100,0.2,log_reg,4,1000.0,0.6125,0.4,0.21250000000000002
circles,100,0.2,svm,4,0.01,0.5375,0.5,0.03749999999999998
circles,100,0.2,svm,4,0.05,0.55,0.5,0.050000000000000044
circles,100,0.2,svm,4,0.1,0.625,0.45,0.175
circles,100,0.2,svm,4,0.5,0.6875,0.45,0.2375
circles,100,0.2,svm,4,1.0,0.7,0.5,0.19999999999999996
circles,100,0.2,svm,4,2.0,0.7625,0.5,0.26249999999999996
circles,100,0.2,svm,4,5.0,0.825,0.65,0.17499999999999993
circles,100,0.2,svm,4,10.0,0.825,0.65,0.17499999999999993
circles,100,0.2,svm,4,50.0,0.9125,0.75,0.16249999999999998
circles,100,0.2,svm,4,100.0,0.925,0.7,0.2250000000000001
circles,100,0.2,log_reg,5,0.001,0.5375,0.5,0.03749999999999998
circles,100,0.2,log_reg,5,0.01,0.5375,0.5,0.03749999999999998
circles,100,0.2,log_reg,5,0.1,0.575,0.75,-0.17500000000000004
circles,100,0.2,log_reg,5,1.0,0.6,0.65,-0.050000000000000044
circles,100,0.2,log_reg,5,10.0,0.5875,0.65,-0.0625
circles,100,0.2,log_reg,5,100.0,0.5875,0.65,-0.0625
circles,100,0.2,log_reg,5,1000.0,0.5875,0.65,-0.0625
circles,100,0.2,svm,5,0.01,0.5375,0.5,0.03749999999999998
circles,100,0.2,svm,5,0.05,0.5375,0.5,0.03749999999999998
circles,100,0.2,svm,5,0.1,0.5375,0.5,0.03749999999999998
circles,100,0.2,svm,5,0.5,0.65,0.6,0.050000000000000044
circles,100,0.2,svm,5,1.0,0.7,0.55,0.1499999999999999
circles,100,0.2,svm,5,2.0,0.7375,0.5,0.23750000000000004
circles,100,0.2,svm,5,5.0,0.8125,0.65,0.16249999999999998
circles,100,0.2,svm,5,10.0,0.85,0.6,0.25
circles,100,0.2,svm,5,50.0,0.95,0.4,0.5499999999999999
circles,100,0.2,svm,5,100.0,0.9875,0.4,0.5875
circles,100,0.2,log_reg,6,0.001,0.525,0.25,0.275
circles,100,0.2,log_reg,6,0.01,0.525,0.25,0.275
circles,100,0.2,log_reg,6,0.1,0.6,0.3,0.3
circles,100,0.2,log_reg,6,1.0,0.5875,0.4,0.1875
circles,100,0.2,log_reg,6,10.0,0.6,0.4,0.19999999999999996
circles,100,0.2,log_reg,6,100.0,0.6,0.4,0.19999999999999996
circles,100,0.2,log_reg,6,1000.0,0.6,0.4,0.19999999999999996
circles,100,0.2,svm,6,0.01,0.525,0.25,0.275
circles,100,0.2,svm,6,0.05,0.6,0.35,0.25
circles,100,0.2,svm,6,0.1,0.5875,0.4,0.1875
circles,100,0.2,svm,6,0.5,0.6625,0.5,0.16249999999999998
circles,100,0.2,svm,6,1.0,0.7125,0.45,0.2625
circles,100,0.2,svm,6,2.0,0.725,0.5,0.22499999999999998
circles,100,0.2,svm,6,5.0,0.7625,0.6,0.16249999999999998
circles,100,0.2,svm,6,10.0,0.8,0.6,0.20000000000000007
circles,100,0.2,svm,6,50.0,0.925,0.45,0.47500000000000003
circles,100,0.2,svm,6,100.0,0.95,0.35,0.6
circles,100,0.2,log_reg,7,0.001,0.55,0.45,0.10000000000000003
circles,100,0.2,log_reg,7,0.01,0.55,0.45,0.10000000000000003
circles,100,0.2,log_reg,7,0.1,0.55,0.45,0.10000000000000003
circles,100,0.2,log_reg,7,1.0,0.6,0.6,0.0
circles,100,0.2,log_reg,7,10.0,0.5875,0.6,-0.012499999999999956
circles,100,0.2,log_reg,7,100.0,0.5875,0.6,-0.012499999999999956
circles,100,0.2,log_reg,7,1000.0,0.5875,0.6,-0.012499999999999956
circles,100,0.2,svm,7,0.01,0.55,0.45,0.10000000000000003
circles,100,0.2,svm,7,0.05,0.55,0.45,0.10000000000000003
circles,100,0.2,svm,7,0.1,0.55,0.45,0.10000000000000003
circles,100,0.2,svm,7,0.5,0.6375,0.65,-0.012500000000000067
circles,100,0.2,svm,7,1.0,0.675,0.55,0.125
circles,100,0.2,svm,7,2.0,0.7125,0.5,0.21250000000000002
circles,100,0.2,svm,7,5.0,0.7875,0.7,0.08750000000000002
circles,100,0.2,svm,7,10.0,0.8375,0.7,0.13750000000000007
circles,100,0.2,svm,7,50.0,0.925,0.65,0.275
circles,100,0.2,svm,7,100.0,0.9625,0.6,0.36250000000000004
circles,100,0.2,log_reg,8,0.001,0.55,0.45,0.10000000000000003
circles,100,0.2,log_reg,8,0.01,0.55,0.45,0.10000000000000003
circles,100,0.2,log_reg,8,0.1,0.625,0.5,0.125
circles,100,0.2,log_reg,8,1.0,0.65,0.5,0.15000000000000002
circles,100,0.2,log_reg,8,10.0,0.625,0.45,0.175
circles,100,0.2,log_reg,8,100.0,0.625,0.45,0.175
circles,100,0.2,log_reg,8,1000.0,0.625,0.45,0.175
circles,100,0.2,svm,8,0.01,0.55,0.45,0.10000000000000003
circles,100,0.2,svm,8,0.05,0.55,0.45,0.10000000000000003
circles,100,0.2,svm,8,0.1,0.6,0.45,0.14999999999999997
circles,100,0.2,svm,8,0.5,0.675,0.5,0.17500000000000004
circles,100,0.2,svm,8,1.0,0.7,0.55,0.1499999999999999
circles,100,0.2,svm,8,2.0,0.7125,0.6,0.11250000000000004
circles,100,0.2,svm,8,5.0,0.7875,0.65,0.13749999999999996
circles,100,0.2,svm,8,10.0,0.825,0.75,0.07499999999999996
circles,100,0.2,svm,8,50.0,0.9125,0.6,0.3125
circles,100,0.2,svm,8,100.0,0.9625,0.5,0.4625
circles,100,0.2,log_reg,9,0.001,0.525,0.55,-0.025000000000000022
circles,100,0.2,log_reg,9,0.01,0.525,0.55,-0.025000000000000022
circles,100,0.2,log_reg,9,0.1,0.625,0.5,0.125
circles,100,0.2,log_reg,9,1.0,0.6375,0.45,0.18749999999999994
circles,100,0.2,log_reg,9,10.0,0.625,0.45,0.175
circles,100,0.2,log_reg,9,100.0,0.625,0.45,0.175
circles,100,0.2,log_reg,9,1000.0,0.625,0.45,0.175
circles,100,0.2,svm,9,0.01,0.525,0.55,-0.025000000000000022
circles,100,0.2,svm,9,0.05,0.5375,0.55,-0.012500000000000067
circles,100,0.2,svm,9,0.1,0.6625,0.5,0.16249999999999998
circles,100,0.2,svm,9,0.5,0.7,0.55,0.1499999999999999
circles,100,0.2,svm,9,1.0,0.7,0.55,0.1499999999999999
circles,100,0.2,svm,9,2.0,0.7375,0.6,0.13750000000000007
circles,100,0.2,svm,9,5.0,0.8125,0.65,0.16249999999999998
circles,100,0.2,svm,9,10.0,0.85,0.6,0.25
circles,100,0.2,svm,9,50.0,0.95,0.5,0.44999999999999996
circles,100,0.2,svm,9,100.0,0.95,0.55,0.3999999999999999
circles,100,0.2,log_reg,10,0.001,0.5875,0.25,0.3375
circles,100,0.2,log_reg,10,0.01,0.5875,0.25,0.3375
circles,100,0.2,log_reg,10,0.1,0.5875,0.25,0.3375
circles,100,0.2,log_reg,10,1.0,0.5875,0.25,0.3375
circles,100,0.2,log_reg,10,10.0,0.5875,0.25,0.3375
circles,100,0.2,log_reg,10,100.0,0.5875,0.25,0.3375
circles,100,0.2,log_reg,10,1000.0,0.5875,0.25,0.3375
circles,100,0.2,svm,10,0.01,0.625,0.3,0.325
circles,100,0.2,svm,10,0.05,0.6,0.25,0.35
circles,100,0.2,svm,10,0.1,0.6375,0.3,0.33749999999999997
circles,100,0.2,svm,10,0.5,0.7,0.35,0.35
circles,100,0.2,svm,10,1.0,0.725,0.45,0.27499999999999997
circles,100,0.2,svm,10,2.0,0.75,0.45,0.3
circles,100,0.2,svm,10,5.0,0.7875,0.55,0.23749999999999993
circles,100,0.2,svm,10,10.0,0.8625,0.55,0.3125
circles,100,0.2,svm,10,50.0,0.925,0.55,0.375
circles,100,0.2,svm,10,100.0,0.9625,0.65,0.3125
circles,100,0.3,log_reg,1,0.001,0.5875,0.4,0.1875
circles,100,0.3,log_reg,1,0.01,0.5875,0.4,0.1875
circles,100,0.3,log_reg,1,0.1,0.5875,0.4,0.1875
circles,100,0.3,log_reg,1,1.0,0.6125,0.45,0.16250000000000003
circles,100,0.3,log_reg,1,10.0,0.6,0.45,0.14999999999999997
circles,100,0.3,log_reg,1,100.0,0.6125,0.45,0.16250000000000003
circles,100,0.3,log_reg,1,1000.0,0.6125,0.45,0.16250000000000003
circles,100,0.3,svm,1,0.01,0.5875,0.4,0.1875
circles,100,0.3,svm,1,0.05,0.5875,0.4,0.1875
circles,100,0.3,svm,1,0.1,0.5875,0.4,0.1875
circles,100,0.3,svm,1,0.5,0.6375,0.5,0.13749999999999996
circles,100,0.3,svm,1,1.0,0.625,0.5,0.125
circles,100,0.3,svm,1,2.0,0.6875,0.45,0.2375
circles,100,0.3,svm,1,5.0,0.725,0.5,0.22499999999999998
circles,100,0.3,svm,1,10.0,0.7625,0.45,0.31249999999999994
circles,100,0.3,svm,1,50.0,0.9,0.4,0.5
circles,100,0.3,svm,1,100.0,0.9625,0.35,0.6125
circles,100,0.3,log_reg,2,0.001,0.5625,0.5,0.0625
circles,100,0.3,log_reg,2,0.01,0.5625,0.5,0.0625
circles,100,0.3,log_reg,2,0.1,0.5625,0.5,0.0625
circles,100,0.3,log_reg,2,1.0,0.5875,0.55,0.03749999999999998
circles,100,0.3,log_reg,2,10.0,0.6125,0.6,0.012500000000000067
circles,100,0.3,log_reg,2,100.0,0.6125,0.6,0.012500000000000067
circles,100,0.3,log_reg,2,1000.0,0.6125,0.6,0.012500000000000067
circles,100,0.3,svm,2,0.01,0.5625,0.5,0.0625
circles,100,0.3,svm,2,0.05,0.5625,0.5,0.0625
circles,100,0.3,svm,2,0.1,0.5625,0.5,0.0625
circles,100,0.3,svm,2,0.5,0.6625,0.5,0.16249999999999998
circles,100,0.3,svm,2,1.0,0.6625,0.5,0.16249999999999998
circles,100,0.3,svm,2,2.0,0.6875,0.45,0.2375
circles,100,0.3,svm,2,5.0,0.725,0.45,0.27499999999999997
circles,100,0.3,svm,2,10.0,0.7875,0.45,0.33749999999999997
circles,100,0.3,svm,2,50.0,0.9625,0.3,0.6625000000000001
circles,100,0.3,svm,2,100.0,0.975,0.4,0.575
circles,100,0.3,log_reg,3,0.001,0.5125,0.7,-0.1875
circles,100,0.3,log_reg,3,0.01,0.525,0.7,-0.17499999999999993
